id,gen_summary,sent,label,lexrank_rank,rouge1_rank,bertscore_rank,attention_rank,perplexity_rank,lexrank,rouge1,bertscore,attention,perplexity
xsum__validation__32202871__pegasus-xsum__0,The European Court of Human Rights (ECHR) has rejected an appeal by a man jailed for life for the murder of a County Armagh man.,"Seven years ago, Matthew O'Donnell was convicted of killing 30-year-old Noel Williamson in Caledon in October 2004.",2,1,12,3,6,0,1.3253635964788275,0.044444444444444446,0.8652702569961548,1.108917474746704,0.9452486038208008
xsum__validation__32202871__pegasus-xsum__0,The European Court of Human Rights (ECHR) has rejected an appeal by a man jailed for life for the murder of a County Armagh man.,Mr O'Donnell's lawyer's argued that the trial judge had misdirected the jury and erred by not allowing evidence of a clinical psychologist to be submitted.,2,4,5,8,8,8,1.195341285989064,0.1886792452830189,0.8518997430801392,1.0066081285476685,0.006376862525939941
xsum__validation__32202871__pegasus-xsum__0,The European Court of Human Rights (ECHR) has rejected an appeal by a man jailed for life for the murder of a County Armagh man.,The ECHR rejected the appeal and he will serve the rest of his sentence.,2,8,0,0,3,11,0.8110587063000974,0.30769230769230765,0.8965871334075928,1.7671411037445068,-0.0005646944046020508
xsum__validation__32202871__pegasus-xsum__0,The European Court of Human Rights (ECHR) has rejected an appeal by a man jailed for life for the murder of a County Armagh man.,"Mr O'Donnell, originally from County Kerry in the Republic of Ireland, is serving a life sentence at Maghaberry Prison in Northern Ireland.",0,6,2,6,4,7,1.00679033565852,0.20833333333333331,0.8550129532814026,1.4321444034576416,0.008451700210571289
xsum__validation__32202871__pegasus-xsum__0,The European Court of Human Rights (ECHR) has rejected an appeal by a man jailed for life for the murder of a County Armagh man.,"In 2008, the trial judge said that Mr O'Donnell would serve at least 12 years imprisonment, a reduction from the usual starting point of 15 years, to take account of his ""limited intellectual capacity"".",0,5,9,7,2,1,1.1385408479311772,0.16666666666666666,0.853646993637085,5.889439105987549,0.09672665596008301
xsum__validation__32202871__pegasus-xsum__0,The European Court of Human Rights (ECHR) has rejected an appeal by a man jailed for life for the murder of a County Armagh man.,Mr O'Donnell's IQ places him amongst the bottom 1% of the population and his understanding of spoken English is equivalent to that of a six-year-old child.,0,10,6,11,0,12,0.7416878657725173,0.1818181818181818,0.8397909998893738,7.128146648406982,-0.07570898532867432
xsum__validation__32202871__pegasus-xsum__0,The European Court of Human Rights (ECHR) has rejected an appeal by a man jailed for life for the murder of a County Armagh man.,"Mr Williamson, from Killylea, County Armagh, was stabbed five times in the right lower face and neck and also suffered ""multiple blows of considerable force"" to his head, neck and shoulders, caused by kicking or stamping.",2,11,4,12,1,2,0.6954095324233442,0.19672131147540983,0.8360484838485718,6.670194625854492,0.09582781791687012
xsum__validation__32202871__pegasus-xsum__0,The European Court of Human Rights (ECHR) has rejected an appeal by a man jailed for life for the murder of a County Armagh man.,Mr Williamson's badly beaten body was found by a man out walking his dog beside the River Blackwater.,0,12,7,10,12,3,0.6567327564666489,0.1818181818181818,0.8474971652030945,0.43860331177711487,0.04102802276611328
xsum__validation__32202871__pegasus-xsum__0,The European Court of Human Rights (ECHR) has rejected an appeal by a man jailed for life for the murder of a County Armagh man.,A clinical psychologist made an assessment of Mr O'Donnell by watching videotaped interviews that Irish police conducted with him at trial.,0,2,8,9,9,10,1.2537241445803111,0.1702127659574468,0.8512197136878967,0.9107317924499512,0.0024716854095458984
xsum__validation__32202871__pegasus-xsum__0,The European Court of Human Rights (ECHR) has rejected an appeal by a man jailed for life for the murder of a County Armagh man.,Mr O'Donnell's lawyers argued at the ECHR that the clinical psychologist should have been allowed to share his conclusions with the court.,0,3,10,2,7,9,1.2395794346635032,0.16326530612244897,0.8667010068893433,1.080640196800232,0.0031490325927734375
xsum__validation__32202871__pegasus-xsum__0,The European Court of Human Rights (ECHR) has rejected an appeal by a man jailed for life for the murder of a County Armagh man.,"They also argued that no inference should have been drawn from the fact that he chose not to testify at his trial. However, the appeals were dismissed.",0,9,11,4,5,6,0.7491001266679959,0.11538461538461538,0.8616424202919006,1.2090131044387817,0.009319067001342773
xsum__validation__32202871__pegasus-xsum__0,The European Court of Human Rights (ECHR) has rejected an appeal by a man jailed for life for the murder of a County Armagh man.,Mr O'Donnell was the second man to be convicted of the killing.,0,0,1,1,10,4,1.368981191138129,0.2105263157894737,0.8778824210166931,0.8344783186912537,0.03597676753997803
xsum__validation__32202871__pegasus-xsum__0,The European Court of Human Rights (ECHR) has rejected an appeal by a man jailed for life for the murder of a County Armagh man.,"In 2007, 20-year-old Samuel Houston from Churchill Cottages in Caledon was jailed for eight years for the manslaughter of Mr Williamson.",0,7,3,5,11,5,0.8176901759299063,0.20833333333333331,0.860788106918335,0.5239417552947998,0.01830768585205078
xsum__validation__32301650__pegasus-xsum__0,A clean-up operation has been carried out at a beach in the Isle of Man after a number of plastic items were found.,Manx organisation Beach Buddies tackled the problem at Fleshwick Bay following concerns from the public.,3,0,4,2,5,0,1.1363134741304903,0.15384615384615385,0.8816007375717163,1.8265999555587769,1.195803165435791
xsum__validation__32301650__pegasus-xsum__0,A clean-up operation has been carried out at a beach in the Isle of Man after a number of plastic items were found.,"Coordinator Bill Dale said one of the coves near the beach was found to be ""jammed with plastic"".",2,2,2,0,4,2,1.093801051233341,0.2380952380952381,0.8892107605934143,2.2257890701293945,0.2034907341003418
xsum__validation__32301650__pegasus-xsum__0,A clean-up operation has been carried out at a beach in the Isle of Man after a number of plastic items were found.,"He added: ""Amongst the find were a number of plastic bands which became infamous when a basking shark was photographed with one around its nose.""",1,5,0,3,2,1,0.7897888832730114,0.2857142857142857,0.871473491191864,5.276949405670166,0.20941734313964844
xsum__validation__32301650__pegasus-xsum__0,A clean-up operation has been carried out at a beach in the Isle of Man after a number of plastic items were found.,About 30 people joined forces with the Beach Buddies volunteers on Saturday morning.,2,1,5,4,0,4,1.133468669237756,0.10810810810810811,0.8671630024909973,9.96734619140625,0.0070683956146240234
xsum__validation__32301650__pegasus-xsum__0,A clean-up operation has been carried out at a beach in the Isle of Man after a number of plastic items were found.,"""The area was in serious need of a clear-up,"" said Mr Dale.",1,4,1,1,1,3,0.8592853185231806,0.2702702702702703,0.8873025178909302,5.287538051605225,0.028298020362854004
xsum__validation__32301650__pegasus-xsum__0,A clean-up operation has been carried out at a beach in the Isle of Man after a number of plastic items were found.,"""It was the first trip to Fleshwick for a team of our volunteers this year and it was a really big job"".",0,3,3,5,3,5,0.98734260360222,0.17391304347826086,0.85608971118927,2.4157769680023193,0.0056116580963134766
xsum__test__32548354__pegasus-xsum__0,Two of Africa's biggest musicians have come together to record a song in response to recent attacks on foreigners in South Africa.,The song United We Stand brings together Ladysmith Black Mambazo from South Africa and Malian singer Salif Keita.,2,0,1,4,5,0,1.2373378581129018,0.1951219512195122,0.8621289134025574,1.4049872159957886,1.0070185661315918
xsum__test__32548354__pegasus-xsum__0,Two of Africa's biggest musicians have come together to record a song in response to recent attacks on foreigners in South Africa.,"Lyrics include the line ""Africa is our home, make it a better place"".",0,5,6,2,7,3,0.9709245011645975,0.1111111111111111,0.8698604106903076,0.6935510635375977,0.09116435050964355
xsum__test__32548354__pegasus-xsum__0,Two of Africa's biggest musicians have come together to record a song in response to recent attacks on foreigners in South Africa.,At least seven people have died over a month of attacks on foreigners and foreign-owned property in South Africa.,2,1,0,0,1,1,1.1843806944917783,0.4186046511627907,0.906419575214386,5.331208229064941,0.9645383358001709
xsum__test__32548354__pegasus-xsum__0,Two of Africa's biggest musicians have come together to record a song in response to recent attacks on foreigners in South Africa.,African news at it happens: 1 May 2015,0,6,8,8,8,5,0.8807204006051876,0.0,0.8094738721847534,0.21818901598453522,0.04972195625305176
xsum__test__32548354__pegasus-xsum__0,Two of Africa's biggest musicians have come together to record a song in response to recent attacks on foreigners in South Africa.,"Ladysmith Black Mambazo singer Sibongiseni Shabalala told the BBC he was trying to send the message that ""Africa is for all of us"".",2,2,3,6,2,2,1.1634888780983732,0.13043478260869565,0.8536660075187683,1.6644023656845093,0.10157358646392822
xsum__test__32548354__pegasus-xsum__0,Two of Africa's biggest musicians have come together to record a song in response to recent attacks on foreigners in South Africa.,"""You can't say you don't like the foreigners to stay in your country. This is not your country, this is our country.",2,7,4,5,4,7,0.8618754823801016,0.1276595744680851,0.860576868057251,1.5175578594207764,-0.031055688858032227
xsum__test__32548354__pegasus-xsum__0,Two of Africa's biggest musicians have come together to record a song in response to recent attacks on foreigners in South Africa.,"""We are saying people should unite. If there's problems, people should sit down and talk.",2,8,7,1,6,4,0.7213407277332422,0.05128205128205128,0.875097930431366,1.1425074338912964,0.05209362506866455
xsum__test__32548354__pegasus-xsum__0,Two of Africa's biggest musicians have come together to record a song in response to recent attacks on foreigners in South Africa.,"""One day your child will want to go and live in Mali, Nigeria or Ghana but because of your decision today it will be very difficult for your future generation to be able to do the same.""",1,3,2,7,3,8,1.0,0.13333333333333333,0.8528233766555786,1.5960423946380615,-0.03301811218261719
xsum__test__32548354__pegasus-xsum__0,Two of Africa's biggest musicians have come together to record a song in response to recent attacks on foreigners in South Africa.,"The song is playing on South African radio from Friday, will be premiered on TV on Friday evening and will be released on iTunes on Monday.",1,4,5,3,0,6,0.9799314574138228,0.12244897959183673,0.8649392127990723,8.431554794311523,0.02752053737640381
xsum__test__32649395__pegasus-xsum__0,Three Scottish Liberal Democrat MPs have lost their seats in the general election.,"Chief Secretary to the Treasury Danny Alexander, former Lib Dem leader Charles Kennedy and John Thurso were beaten by the SNP.",2,0,10,3,5,0,1.1089812458935568,0.058823529411764705,0.8681208491325378,0.7791455984115601,3.6668903827667236
